Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status,Collection
Lacoste-Short-Sleeve-Regular-Green-B0DQWG5GY1,Lacoste Men's Core Short Sleeve Regular Fit Green Croc Polo,,,,,TRUE,SIZE,Small,COLOUR,Malva,,,B0DQTBC4ZD,0,shopify,100,deny,manual,98.00,98.00,TRUE,TRUE,,https://m.media-amazon.com/images/I/71YXhAkAi1L._AC_SL1080_.jpg,30,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Short-Sleeve-Regular-Green-B0DQWG5GY1,Lacoste Men's Core Short Sleeve Regular Fit Green Croc Polo,,,,,TRUE,SIZE,Large,COLOUR,Flamingo,,,B0DJRX4JPM,0,shopify,100,deny,manual,98.00,98.00,TRUE,TRUE,,https://m.media-amazon.com/images/I/51B21iq3OhL._AC_SL1080_.jpg,31,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Short-Sleeve-Regular-Green-B0DQWG5GY1,Lacoste Men's Core Short Sleeve Regular Fit Green Croc Polo,,,,,TRUE,SIZE,XX-Large,COLOUR,Calathea Green,,,B0DQTBXGMH,0,shopify,100,deny,manual,98.00,98.00,TRUE,TRUE,,https://m.media-amazon.com/images/I/51ICpNOhAZL._AC_SL1080_.jpg,32,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Short-Sleeve-Regular-Green-B0DQWG5GY1,Lacoste Men's Core Short Sleeve Regular Fit Green Croc Polo,,,,,TRUE,SIZE,Small,COLOUR,Soleil Chine,,,B0DQTGQCRR,0,shopify,100,deny,manual,98.00,98.00,TRUE,TRUE,,https://m.media-amazon.com/images/I/51EfyU+HcDL._AC_SL1080_.jpg,33,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Short-Sleeve-Regular-Green-B0DQWG5GY1,Lacoste Men's Core Short Sleeve Regular Fit Green Croc Polo,,,,,TRUE,SIZE,Large,COLOUR,Gipsy Blue,,,B0DQT9H5LN,0,shopify,100,deny,manual,98.00,98.00,TRUE,TRUE,,https://m.media-amazon.com/images/I/713E6+UK4OL._AC_SL1080_.jpg,34,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Short-Sleeve-Regular-Green-B0DQWG5GY1,Lacoste Men's Core Short Sleeve Regular Fit Green Croc Polo,,,,,TRUE,SIZE,XX-Large,COLOUR,Dark Navy Blue,,,B0DQTDVQ9Q,0,shopify,100,deny,manual,98.00,98.00,TRUE,TRUE,,,35,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Short-Sleeve-Regular-Green-B0DQWG5GY1,Lacoste Men's Core Short Sleeve Regular Fit Green Croc Polo,,,,,TRUE,SIZE,Small,COLOUR,Zinnia Orange,,,B0DXXJ85FC,0,shopify,100,deny,manual,98.00,98.00,TRUE,TRUE,,,36,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Short-Sleeve-Regular-Green-B0DQWG5GY1,Lacoste Men's Core Short Sleeve Regular Fit Green Croc Polo,,,,,TRUE,SIZE,Large,COLOUR,Malva,,,B0DQTBPT1Y,0,shopify,100,deny,manual,98.00,98.00,TRUE,TRUE,,,37,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Short-Sleeve-Regular-Green-B0DQWG5GY1,Lacoste Men's Core Short Sleeve Regular Fit Green Croc Polo,,,,,TRUE,SIZE,XX-Large,COLOUR,Flamingo,,,B0DJRXVSZD,0,shopify,100,deny,manual,98.00,98.00,TRUE,TRUE,,,38,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Short-Sleeve-Regular-Green-B0DQWG5GY1,Lacoste Men's Core Short Sleeve Regular Fit Green Croc Polo,,,,,TRUE,SIZE,4X-Large,COLOUR,Calathea Green,,,B0DQTMZ3FC,0,shopify,100,deny,manual,98.00,98.00,TRUE,TRUE,,,39,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Short-Sleeve-Regular-Green-B0DQWG5GY1,Lacoste Men's Core Short Sleeve Regular Fit Green Croc Polo,,,,,TRUE,SIZE,Large,COLOUR,Soleil Chine,,,B0DQW39YYJ,0,shopify,100,deny,manual,98.00,98.00,TRUE,TRUE,,,40,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Short-Sleeve-Regular-Green-B0DQWG5GY1,Lacoste Men's Core Short Sleeve Regular Fit Green Croc Polo,,,,,TRUE,SIZE,XX-Large,COLOUR,Gipsy Blue,,,B0DQTQR1NT,0,shopify,100,deny,manual,98.00,98.00,TRUE,TRUE,,,41,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Short-Sleeve-Regular-Green-B0DQWG5GY1,Lacoste Men's Core Short Sleeve Regular Fit Green Croc Polo,,,,,TRUE,SIZE,4X-Large,COLOUR,Dark Navy Blue,,,B0DQTBRS4Q,0,shopify,100,deny,manual,98.00,98.00,TRUE,TRUE,,,42,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Short-Sleeve-Regular-Green-B0DQWG5GY1,Lacoste Men's Core Short Sleeve Regular Fit Green Croc Polo,,,,,TRUE,SIZE,Large,COLOUR,Zinnia Orange,,,B0DXX3Z8LB,0,shopify,100,deny,manual,98.00,98.00,TRUE,TRUE,,,43,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Short-Sleeve-Regular-Green-B0DQWG5GY1,Lacoste Men's Core Short Sleeve Regular Fit Green Croc Polo,,,,,TRUE,SIZE,XX-Large,COLOUR,Malva,,,B0DQTV6G2C,0,shopify,100,deny,manual,98.00,98.00,TRUE,TRUE,,,44,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Short-Sleeve-Regular-Green-B0DQWG5GY1,Lacoste Men's Core Short Sleeve Regular Fit Green Croc Polo,,,,,TRUE,SIZE,4X-Large,COLOUR,Flamingo,,,B0DJRXLQFM,0,shopify,100,deny,manual,98.00,98.00,TRUE,TRUE,,,45,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Short-Sleeve-Regular-Green-B0DQWG5GY1,Lacoste Men's Core Short Sleeve Regular Fit Green Croc Polo,,,,,TRUE,SIZE,Large,COLOUR,Silver Chine,,,B01M9DSQND,0,shopify,100,deny,manual,98.00,98.00,TRUE,TRUE,,,46,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Short-Sleeve-Regular-Green-B0DQWG5GY1,Lacoste Men's Core Short Sleeve Regular Fit Green Croc Polo,,,,,TRUE,SIZE,XX-Large,COLOUR,Soleil Chine,,,B0DQTP2N32,0,shopify,100,deny,manual,98.00,98.00,TRUE,TRUE,,,47,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Short-Sleeve-Regular-Green-B0DQWG5GY1,Lacoste Men's Core Short Sleeve Regular Fit Green Croc Polo,,,,,TRUE,SIZE,4X-Large,COLOUR,Gipsy Blue,,,B0DQTLGXNQ,0,shopify,100,deny,manual,98.00,98.00,TRUE,TRUE,,,48,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Short-Sleeve-Regular-Green-B0DQWG5GY1,Lacoste Men's Core Short Sleeve Regular Fit Green Croc Polo,,,,,TRUE,SIZE,XX-Large,COLOUR,Zinnia Orange,,,B0DXX79H6F,0,shopify,100,deny,manual,98.00,98.00,TRUE,TRUE,,,49,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Short-Sleeve-Regular-Green-B0DQWG5GY1,Lacoste Men's Core Short Sleeve Regular Fit Green Croc Polo,,,,,TRUE,SIZE,4X-Large,COLOUR,Malva,,,B0DQW9XRD9,0,shopify,100,deny,manual,98.00,98.00,TRUE,TRUE,,,50,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Short-Sleeve-Regular-Green-B0DQWG5GY1,Lacoste Men's Core Short Sleeve Regular Fit Green Croc Polo,,,,,TRUE,SIZE,XX-Large,COLOUR,Silver Chine,,,B01M7SGL99,0,shopify,100,deny,manual,98.00,98.00,TRUE,TRUE,,,51,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Short-Sleeve-Regular-Green-B0DQWG5GY1,Lacoste Men's Core Short Sleeve Regular Fit Green Croc Polo,,,,,TRUE,SIZE,4X-Large,COLOUR,Soleil Chine,,,B0DQTNW6Z3,0,shopify,100,deny,manual,98.00,98.00,TRUE,TRUE,,,52,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Short-Sleeve-Regular-Green-B0DQWG5GY1,Lacoste Men's Core Short Sleeve Regular Fit Green Croc Polo,,,,,TRUE,SIZE,4X-Large,COLOUR,Zinnia Orange,,,B0DXXHCX68,0,shopify,100,deny,manual,98.00,98.00,TRUE,TRUE,,,53,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Sport-Fleece-Tennis-Sweatpants-B0F9VRY69Q,Lacoste Men's Sport Fleece Tennis Sweatpants,"<div class=""a-expander-collapsed-height a-row a-expander-container a-spacing-medium a-expander-partial-collapse-container"" data-a-expander-collapsed-height=""400"" data-a-expander-name=""productFactsDesktopExpander"" id=""productFactsDesktopExpander"" style=""max-height:400px""> <div class=""a-expander-content a-expander-partial-collapse-content"" data-expanded=""false""> <h3 class=""product-facts-title""> Product details </h3> <!-- this uses AUI list/listitem elements in desktop --> <div class=""a-section"" role=""list""> <div class=""a-fixed-left-grid product-facts-detail""><div class=""a-fixed-left-grid-inner"" style=""padding-left:140px""> <div class=""a-fixed-left-grid-col a-col-left"" style=""width:140px;margin-left:-140px;float:left;""> <span style=""font-weight: 600;""> <span class=""a-color-base"">Fabric type</span> </span> </div> <div class=""a-fixed-left-grid-col a-col-right"" style=""padding-left:6%;float:left;""> <span style=""font-weight: 400;""> <span class=""a-color-base"">83% Cotton, 17% Polyester</span> </span> </div> </div></div> <div class=""a-fixed-left-grid product-facts-detail""><div class=""a-fixed-left-grid-inner"" style=""padding-left:140px""> <div class=""a-fixed-left-grid-col a-col-left"" style=""width:140px;margin-left:-140px;float:left;""> <span style=""font-weight: 600;""> <span class=""a-color-base"">Care instructions</span> </span> </div> <div class=""a-fixed-left-grid-col a-col-right"" style=""padding-left:6%;float:left;""> <span style=""font-weight: 400;""> <span class=""a-color-base"">Machine Wash</span> </span> </div> </div></div> <div class=""a-fixed-left-grid product-facts-detail""><div class=""a-fixed-left-grid-inner"" style=""padding-left:140px""> <div class=""a-fixed-left-grid-col a-col-left"" style=""width:140px;margin-left:-140px;float:left;""> <span style=""font-weight: 600;""> <span class=""a-color-base"">Origin</span> </span> </div> <div class=""a-fixed-left-grid-col a-col-right"" style=""padding-left:6%;float:left;""> <span style=""font-weight: 400;""> <span class=""a-color-base"">Imported</span> </span> </div> </div></div> <div class=""a-fixed-left-grid product-facts-detail""><div class=""a-fixed-left-grid-inner"" style=""padding-left:140px""> <div class=""a-fixed-left-grid-col a-col-left"" style=""width:140px;margin-left:-140px;float:left;""> <span style=""font-weight: 600;""> <span class=""a-color-base"">Closure type</span> </span> </div> <div class=""a-fixed-left-grid-col a-col-right"" style=""padding-left:6%;float:left;""> <span style=""font-weight: 400;""> <span class=""a-color-base"">Drawstring</span> </span> </div> </div></div> </div> <!-- this is where AUI list/listitem elements in desktop ends --> <hr aria-hidden=""true"" class=""a-spacing-base a-spacing-top-base a-divider-normal""/> <h3 class=""product-facts-title""> About this item </h3> <ul class=""a-unordered-list a-vertical a-spacing-small""> <li><span class=""a-list-item a-size-base a-color-base"">Solid color brushed cotton blend fleece</span></li> <li><span class=""a-list-item a-size-base a-color-base"">Elasticized waistband with drawstring</span></li> <li><span class=""a-list-item a-size-base a-color-base"">XH5528</span></li> <li><span class=""a-list-item a-size-base a-color-base"">Decorative overstitching</span></li> <li><span class=""a-list-item a-size-base a-color-base"">Main fabric: Cotton (83%), Polyester (17%) / Rib: Cotton (97%), Elastane (3%)</span></li> </ul> </div> <div class=""a-expander-header a-expander-partial-collapse-header"" id=""productFactsToggleButton""><div class=""a-expander-content-fade""></div><a aria-expanded=""false"" aria-hidden=""true"" class=""a-declarative"" data-a-expander-toggle=""{&quot;allowLinkDefault&quot;:true, &quot;expand_prompt&quot;:&quot;See more &lt;span class='aok-offscreen'&gt;About this item&lt;/span&gt;&quot;, &quot;collapse_prompt&quot;:&quot;See less &lt;span class='aok-offscreen'&gt;About this item&lt;/span&gt;&quot;}"" data-action=""a-expander-toggle"" href=""javascript:void(0)"" role=""button""><i class=""a-icon a-icon-extender-expand""></i><span class=""a-expander-prompt"">See more <span class=""aok-offscreen"">About this item</span></span></a></div> </div>",,,,TRUE,SIZE,4X-Large,COLOUR,Utramarine,,,B083FLVYR4,0,shopify,100,deny,manual,16.16,16.16,TRUE,TRUE,,https://m.media-amazon.com/images/I/61eT6G8tFeL._AC_SL1500_.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Sport-Fleece-Tennis-Sweatpants-B0F9VRY69Q,Lacoste Men's Sport Fleece Tennis Sweatpants,,,,,TRUE,SIZE,4X-Large,COLOUR,Silver Chine,,,B07CJNGBZ7,0,shopify,100,deny,manual,16.16,16.16,TRUE,TRUE,,https://m.media-amazon.com/images/I/61Zx-mAIwfL._AC_SL1500_.jpg,2,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Sport-Fleece-Tennis-Sweatpants-B0F9VRY69Q,Lacoste Men's Sport Fleece Tennis Sweatpants,,,,,TRUE,SIZE,4X-Large,COLOUR,Deep Silver Chine,,,B01NALQUSZ,0,shopify,100,deny,manual,16.16,16.16,TRUE,TRUE,,https://m.media-amazon.com/images/I/71Q8JN6QSsL._AC_SL1500_.jpg,3,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Sport-Fleece-Tennis-Sweatpants-B0F9VRY69Q,Lacoste Men's Sport Fleece Tennis Sweatpants,,,,,TRUE,SIZE,Small,COLOUR,Utramarine,,,B083FLW9CV,0,shopify,100,deny,manual,16.16,16.16,TRUE,TRUE,,https://m.media-amazon.com/images/I/71FDpyPFRmL._AC_SL1500_.jpg,4,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Sport-Fleece-Tennis-Sweatpants-B0F9VRY69Q,Lacoste Men's Sport Fleece Tennis Sweatpants,,,,,TRUE,SIZE,Small,COLOUR,Mandarin Orange,,,B099BRMQRT,0,shopify,100,deny,manual,16.16,16.16,TRUE,TRUE,,https://m.media-amazon.com/images/I/71k3wdPJBYL._AC_SL1500_.jpg,5,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Sport-Fleece-Tennis-Sweatpants-B0F9VRY69Q,Lacoste Men's Sport Fleece Tennis Sweatpants,,,,,TRUE,SIZE,Medium,COLOUR,Mandarin Orange,,,B099BMCXHM,0,shopify,100,deny,manual,16.16,16.16,TRUE,TRUE,,https://m.media-amazon.com/images/I/612TDEZKVlL._AC_SL1500_.jpg,6,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Sport-Fleece-Tennis-Sweatpants-B0F9VRY69Q,Lacoste Men's Sport Fleece Tennis Sweatpants,,,,,TRUE,SIZE,Medium,COLOUR,Bordeaux,,,B099BK64YS,0,shopify,100,deny,manual,16.16,16.16,TRUE,TRUE,,https://m.media-amazon.com/images/I/61uh1-WCV1L._AC_SL1500_.jpg,7,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Sport-Fleece-Tennis-Sweatpants-B0F9VRY69Q,Lacoste Men's Sport Fleece Tennis Sweatpants,,,,,TRUE,SIZE,Large,COLOUR,Mandarin Orange,,,B099BVVP4P,0,shopify,100,deny,manual,16.16,16.16,TRUE,TRUE,,https://m.media-amazon.com/images/I/61wwpVfPr7L._AC_SL1500_.jpg,8,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Sport-Fleece-Tennis-Sweatpants-B0F9VRY69Q,Lacoste Men's Sport Fleece Tennis Sweatpants,,,,,TRUE,SIZE,Small,COLOUR,Yucca,,,B07SV1RD88,0,shopify,100,deny,manual,16.16,16.16,TRUE,TRUE,,https://m.media-amazon.com/images/I/61nuE1tY33L._AC_SL1500_.jpg,9,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Sport-Fleece-Tennis-Sweatpants-B0F9VRY69Q,Lacoste Men's Sport Fleece Tennis Sweatpants,,,,,TRUE,SIZE,X-Large,COLOUR,Mandarin Orange,,,B099BHBVFH,0,shopify,100,deny,manual,16.16,16.16,TRUE,TRUE,,https://m.media-amazon.com/images/I/612AeFjXQWL._AC_SL1500_.jpg,10,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Sport-Fleece-Tennis-Sweatpants-B0F9VRY69Q,Lacoste Men's Sport Fleece Tennis Sweatpants,,,,,TRUE,SIZE,Small,COLOUR,Black,,,B01MRZYOAO,0,shopify,100,deny,manual,16.16,16.16,TRUE,TRUE,,https://m.media-amazon.com/images/I/713LGAVHolL._AC_SL1500_.jpg,11,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Sport-Fleece-Tennis-Sweatpants-B0F9VRY69Q,Lacoste Men's Sport Fleece Tennis Sweatpants,,,,,TRUE,SIZE,Large,COLOUR,Lotus Pink,,,B099BSZ9BW,0,shopify,100,deny,manual,16.16,16.16,TRUE,TRUE,,https://m.media-amazon.com/images/I/710chROuakL._AC_SL1500_.jpg,12,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Sport-Fleece-Tennis-Sweatpants-B0F9VRY69Q,Lacoste Men's Sport Fleece Tennis Sweatpants,,,,,TRUE,SIZE,XX-Large,COLOUR,Mandarin Orange,,,B099BTD9GP,0,shopify,100,deny,manual,16.16,16.16,TRUE,TRUE,,https://m.media-amazon.com/images/I/71MvvRUrSRL._AC_SL1500_.jpg,13,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Sport-Fleece-Tennis-Sweatpants-B0F9VRY69Q,Lacoste Men's Sport Fleece Tennis Sweatpants,,,,,TRUE,SIZE,Large,COLOUR,Yucca,,,B07SY8CQXZ,0,shopify,100,deny,manual,16.16,16.16,TRUE,TRUE,,https://m.media-amazon.com/images/I/51tA4tG8dbL._AC_SL1500_.jpg,14,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Sport-Fleece-Tennis-Sweatpants-B0F9VRY69Q,Lacoste Men's Sport Fleece Tennis Sweatpants,,,,,TRUE,SIZE,X-Large,COLOUR,Lotus Pink,,,B099BNWNMD,0,shopify,100,deny,manual,16.16,16.16,TRUE,TRUE,,https://m.media-amazon.com/images/I/519MoqiIehL._AC_SL1500_.jpg,15,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Sport-Fleece-Tennis-Sweatpants-B0F9VRY69Q,Lacoste Men's Sport Fleece Tennis Sweatpants,,,,,TRUE,SIZE,XX-Large,COLOUR,Bordeaux,,,B099BS7QRX,0,shopify,100,deny,manual,16.16,16.16,TRUE,TRUE,,https://m.media-amazon.com/images/I/61XCn6FGTOL._AC_SL1500_.jpg,16,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Sport-Fleece-Tennis-Sweatpants-B0F9VRY69Q,Lacoste Men's Sport Fleece Tennis Sweatpants,,,,,TRUE,SIZE,3X-Large,COLOUR,Mandarin Orange,,,B099BH1BWP,0,shopify,100,deny,manual,16.16,16.16,TRUE,TRUE,,https://m.media-amazon.com/images/I/71o+fk17yhL._AC_SL1500_.jpg,17,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Sport-Fleece-Tennis-Sweatpants-B0F9VRY69Q,Lacoste Men's Sport Fleece Tennis Sweatpants,,,,,TRUE,SIZE,Small,COLOUR,Napolitan Yellow,,,B099BM98YB,0,shopify,100,deny,manual,16.16,16.16,TRUE,TRUE,,https://m.media-amazon.com/images/I/81zIfn2AOiS._AC_SL1500_.jpg,18,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Sport-Fleece-Tennis-Sweatpants-B0F9VRY69Q,Lacoste Men's Sport Fleece Tennis Sweatpants,,,,,TRUE,SIZE,Medium,COLOUR,Green,,,B083FLXJ55,0,shopify,100,deny,manual,16.16,16.16,TRUE,TRUE,,https://m.media-amazon.com/images/I/81k2uoRwu-S._AC_SL1500_.jpg,19,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Sport-Fleece-Tennis-Sweatpants-B0F9VRY69Q,Lacoste Men's Sport Fleece Tennis Sweatpants,,,,,TRUE,SIZE,Medium,COLOUR,White,,,B07CJNGFKX,0,shopify,100,deny,manual,16.16,16.16,TRUE,TRUE,,https://m.media-amazon.com/images/I/717vvP1EWfL._AC_SL1500_.jpg,20,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Sport-Fleece-Tennis-Sweatpants-B0F9VRY69Q,Lacoste Men's Sport Fleece Tennis Sweatpants,,,,,TRUE,SIZE,XX-Large,COLOUR,Lotus Pink,,,B099BNWHMY,0,shopify,100,deny,manual,16.16,16.16,TRUE,TRUE,,https://m.media-amazon.com/images/I/71V66TAQgHL._AC_SL1500_.jpg,21,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Sport-Fleece-Tennis-Sweatpants-B0F9VRY69Q,Lacoste Men's Sport Fleece Tennis Sweatpants,,,,,TRUE,SIZE,3X-Large,COLOUR,Bordeaux,,,B099BK934Y,0,shopify,100,deny,manual,16.16,16.16,TRUE,TRUE,,https://m.media-amazon.com/images/I/71mrKOCmr9L._AC_SL1500_.jpg,22,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Sport-Fleece-Tennis-Sweatpants-B0F9VRY69Q,Lacoste Men's Sport Fleece Tennis Sweatpants,,,,,TRUE,SIZE,4X-Large,COLOUR,Mandarin Orange,,,B099BKKRD5,0,shopify,100,deny,manual,16.16,16.16,TRUE,TRUE,,https://m.media-amazon.com/images/I/71BZ+GIVF8L._AC_SL1500_.jpg,23,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Sport-Fleece-Tennis-Sweatpants-B0F9VRY69Q,Lacoste Men's Sport Fleece Tennis Sweatpants,,,,,TRUE,SIZE,Large,COLOUR,Napolitan Yellow,,,B099BF7HMN,0,shopify,100,deny,manual,16.16,16.16,TRUE,TRUE,,https://m.media-amazon.com/images/I/61OYcva6GNS._AC_SL1500_.jpg,24,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Sport-Fleece-Tennis-Sweatpants-B0F9VRY69Q,Lacoste Men's Sport Fleece Tennis Sweatpants,,,,,TRUE,SIZE,4X-Large,COLOUR,Yucca,,,B07SSYT92N,0,shopify,100,deny,manual,16.16,16.16,TRUE,TRUE,,https://m.media-amazon.com/images/I/610e2Yv83lS._AC_SL1500_.jpg,25,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Sport-Fleece-Tennis-Sweatpants-B0F9VRY69Q,Lacoste Men's Sport Fleece Tennis Sweatpants,,,,,TRUE,SIZE,X-Large,COLOUR,Overview,,,B083FLNP3Y,0,shopify,100,deny,manual,16.16,16.16,TRUE,TRUE,,https://m.media-amazon.com/images/I/71t+Kg1Pb4L._AC_SL1500_.jpg,26,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Sport-Fleece-Tennis-Sweatpants-B0F9VRY69Q,Lacoste Men's Sport Fleece Tennis Sweatpants,,,,,TRUE,SIZE,4X-Large,COLOUR,Black,,,B01MU381XJ,0,shopify,100,deny,manual,16.16,16.16,TRUE,TRUE,,https://m.media-amazon.com/images/I/61LflrFUzLL._AC_SL1500_.jpg,27,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Sport-Fleece-Tennis-Sweatpants-B0F9VRY69Q,Lacoste Men's Sport Fleece Tennis Sweatpants,,,,,TRUE,SIZE,4X-Large,COLOUR,Green,,,B083FLWS9G,0,shopify,100,deny,manual,16.16,16.16,TRUE,TRUE,,https://m.media-amazon.com/images/I/71-YlXjsJ9L._AC_SL1500_.jpg,28,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Sport-Fleece-Tennis-Sweatpants-B0F9VRY69Q,Lacoste Men's Sport Fleece Tennis Sweatpants,,,,,TRUE,SIZE,3X-Large,COLOUR,Red,,,B07BX7YLYM,0,shopify,100,deny,manual,16.16,16.16,TRUE,TRUE,,https://m.media-amazon.com/images/I/71rTVy8ZfSL._AC_SL1500_.jpg,29,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Sport-Fleece-Tennis-Sweatpants-B0F9VRY69Q,Lacoste Men's Sport Fleece Tennis Sweatpants,,,,,TRUE,SIZE,4X-Large,COLOUR,Overview,,,B083FLWV1M,0,shopify,100,deny,manual,16.16,16.16,TRUE,TRUE,,https://m.media-amazon.com/images/I/61Y6jnQLfsL._AC_SL1500_.jpg,30,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Sport-Fleece-Tennis-Sweatpants-B0F9VRY69Q,Lacoste Men's Sport Fleece Tennis Sweatpants,,,,,TRUE,SIZE,3X-Large,COLOUR,Regal Purple,,,B08QDQQ7GQ,0,shopify,100,deny,manual,16.16,16.16,TRUE,TRUE,,https://m.media-amazon.com/images/I/81iBYPO17hL._AC_SL1500_.jpg,31,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Sport-Fleece-Tennis-Sweatpants-B0F9VRY69Q,Lacoste Men's Sport Fleece Tennis Sweatpants,,,,,TRUE,SIZE,4X-Large,COLOUR,Red,,,B07BX444JG,0,shopify,100,deny,manual,16.16,16.16,TRUE,TRUE,,https://m.media-amazon.com/images/I/71bY2PXjZWS._AC_SL1500_.jpg,32,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Sport-Fleece-Tennis-Sweatpants-B0F9VRY69Q,Lacoste Men's Sport Fleece Tennis Sweatpants,,,,,TRUE,SIZE,3X-Large,COLOUR,Silver Chine,,,B07CL7FZPF,0,shopify,100,deny,manual,16.16,16.16,TRUE,TRUE,,https://m.media-amazon.com/images/I/716-yx3doaS._AC_SL1500_.jpg,33,,FALSE,,,,,,,,,,,,,,,,,,,,active,
Lacoste-Sport-Fleece-Tennis-Sweatpants-B0F9VRY69Q,Lacoste Men's Sport Fleece Tennis Sweatpants,,,,,TRUE,SIZE,4X-Large,COLOUR,Regal Purple,,,B08QDSP19M,0,shopify,100,deny,manual,16.16,16.16,TRUE,TRUE,,https://m.media-amazon.com/images/I/71YZtxz7h4L._AC_SL1500_.jpg,34,,FALSE,,,,,,,,,,,,,,,,,,,,active,
